"Top","Area","Path","Name","Type","KeepLocal","MoveCentral","Length","Sha256"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/.markdownlint.json",".markdownlint.json","OTHER","Review","Review","120","53701c87c77b2142d290cce05d2648a69f7abd7e72da0c896a753bd51eeb0c2f"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/01-purpose-and-audience.md","01-purpose-and-audience.md","OTHER","Review","Review","503","c4b6a8bf378ea60ff68f24f42decf99947a48a1ac33172db793e03e344734878"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/02-service-overview.md","02-service-overview.md","USAGE","Yes","Optional summary","1682","a4f23327a53ff80d3cf1c3be8ea6fc6002f1741cb75a714db706bb412e07eb48"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/03-roles-and-governance.md","03-roles-and-governance.md","OTHER","Review","Review","871","d2794ffab1ae04e9a53b7af9508c42f0c9b1be49cff840bf14bc55bd641de3d4"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/04-service-transition.md","04-service-transition.md","OTHER","Review","Review","840","71f36e0697328c5f87f627780666432290b47d0086dba85c7af73e6f87a88166"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/05-end-user-guide.md","05-end-user-guide.md","USAGE","Yes","Optional summary","844","53a60fff7cf815234ee6adfa5c583416f907acea04cef812f9af5ea3fd12beab"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/06-administration.md","06-administration.md","OTHER","Review","Review","3281","415fb2c38200c1f9b06c159e62ceba9f47d37dfbfbe55fd4ecd0414d7724ce9d"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/07-operations-and-support.md","07-operations-and-support.md","EXECUTION","Product-specific only","Central pattern","1195","fa01591f2347a9c61e807b5f01bddaa9dfe792a3bc7d3d8c766d281f0747912a"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/08-change-management.md","08-change-management.md","OTHER","Review","Review","1294","2ba102135f5036b86d6ca4e3e3d01aa618a33ab9b370e47867e36d5af3df0f76"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/09-security.md","09-security.md","OTHER","Review","Review","1186","c728e823a8985dbde4ee062f2abe72ed388ceaaf61d84d206b651fe3313a6364"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/10-monitoring-and-reporting.md","10-monitoring-and-reporting.md","USAGE","Yes","Optional summary","641","7f40f3216b97e5634cb4bcc2ec50b4dac9ab7fc16fe3b577bd0ee3a10d16a840"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/11-continual-improvement.md","11-continual-improvement.md","OTHER","Review","Review","640","7865ca3143eb62885c42b49ac5b6059a53a5474e487aa711bd52461add2d8451"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/12-appendices.md","12-appendices.md","OTHER","Review","Review","2211","e28185da7e1448ea4decb127902feaa03df111750ad761384bd933bad275fb26"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/13-integration-quick-starts.md","13-integration-quick-starts.md","INSTALL","Yes","Optional extract","751","bb24b8acf08710ca5de107e8e67d8266c839c2673b43a9fbfafaebd074978bb4"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/14-customer-security-assurance-report.md","14-customer-security-assurance-report.md","USAGE","Yes","Optional summary","6574","a61796b87b89242bd1b0c082990554eaa9534d7609c6456f3b2ab3458c012682"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/14-quick-start-authentication-integration.md","14-quick-start-authentication-integration.md","INSTALL","Yes","Optional extract","878","130f7fc6b4524be6ad4321f040214a1a47eda23238e4511714ac5e8add7534ed"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/15-quick-start-siem-integration.md","15-quick-start-siem-integration.md","INSTALL","Yes","Optional extract","682","79e91e6acb15db7820133b8c9f5496bcb1a82496150aadce584c5556f0440996"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/16-quick-start-ticketing-webhook-integration.md","16-quick-start-ticketing-webhook-integration.md","INSTALL","Yes","Optional extract","955","6d99246c41c96fecb7234d3321409a2786cf203d3474c980478ecd7ddbdd3524"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/17-quick-start-cloud-and-virtualisation-connectors.md","17-quick-start-cloud-and-virtualisation-connectors.md","INSTALL","Yes","Optional extract","1116","e7327e9aa561a9063fd28dcd04abc9a2a0915510ac56406af24582a6410a0066"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/18-quick-start-managed-agent-onboarding.md","18-quick-start-managed-agent-onboarding.md","INSTALL","Yes","Optional extract","902","4734c317c1aa8f18283b5d05cd31bd20d9d232eb358473d352e9fc114dd8b59b"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/19-quick-start-api-integration.md","19-quick-start-api-integration.md","INSTALL","Yes","Optional extract","669","678a9e735e885a265b08f6095c89534ca011366993545c5361b7e9456fd0ff43"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/20-core-server-installation-linux-windows.md","20-core-server-installation-linux-windows.md","INSTALL","Yes","Optional extract","775","c7cbc7f64d78a995ce7aee0c7793fa7ebd6e2f29e08cf83e53116a5d1074e155"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/21-maintenance-patching-and-release-runbook.md","21-maintenance-patching-and-release-runbook.md","EXECUTION","Product-specific only","Central pattern","871","471191171051e68bf6dff3f7811e8b16abb6693ecbe66451b57078905b91254f"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/22-support-engagement-guide.md","22-support-engagement-guide.md","USAGE","Yes","Optional summary","728","4154ed342e21d075c145f1e466811778506971714e4a4482d5a27a1e72b110cf"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/23-api-consumer-and-automation-guide.md","23-api-consumer-and-automation-guide.md","API","Stub/link if needed","Yes","7073","d3e3e553d2fd326418af62c07f4bbd402a674fc9ebe7435350bde654652b5c14"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/24-backup-restore-and-disaster-recovery-runbook.md","24-backup-restore-and-disaster-recovery-runbook.md","EXECUTION","Product-specific only","Central pattern","691","05cf536dfdca4268b4d017f6f29b0ae4110eb9fc82fea68f7cdce1c70f6ed8ab"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/25-managed-agent-server-operations-guide.md","25-managed-agent-server-operations-guide.md","EXECUTION","Product-specific only","Central pattern","698","65fc5fdf90571578a84ef44a65aecaa2bf19014223c59c5d2a6bde354746c060"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/26-siem-itsm-and-webhook-payload-reference.md","26-siem-itsm-and-webhook-payload-reference.md","API","Stub/link if needed","Yes","632","60c949f0263d0be31a12ef908aac4a02ddfcba645534087f6369da6323b60b74"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/27-certificate-and-key-lifecycle-runbook.md","27-certificate-and-key-lifecycle-runbook.md","CONFIG","Yes","Optional extract","701","9facdf8f0a2131e53a661f5c464f552c6db2e5e3be6fe0d3fb73bf827169a276"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/28-sso-claim-and-attribute-mapping-cookbook.md","28-sso-claim-and-attribute-mapping-cookbook.md","CONFIG","Yes","Optional extract","676","897360ff8e6825051a570856592f16a2dbed9fbe22ccd8dca82164ed7ab27eb1"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/29-tenant-and-workspace-governance-guide.md","29-tenant-and-workspace-governance-guide.md","USAGE","Yes","Optional summary","660","bf1530663decf3ecb9d3722e06bde1ccbb85eb711f082b93ab55ad733f21ccd3"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/30-operational-limits-and-known-constraints.md","30-operational-limits-and-known-constraints.md","OTHER","Review","Review","673","d1a66259541268d8eb9d94558eb45fa39c290d18aa9930b9e5c6df9ff00f61dc"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/31-api-endpoints-and-data-collection-catalog.md","31-api-endpoints-and-data-collection-catalog.md","API","Stub/link if needed","Yes","5569","fe3ff0fc701c6a158469968c2b5a3cf65b264798a6848637156996df9c637285"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/32-data-security-and-database-maintenance-runbook.md","32-data-security-and-database-maintenance-runbook.md","EXECUTION","Product-specific only","Central pattern","648","9fa6a2662378594a2eedab2ecf15484c31fa496920e6681be447071d52127350"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/33-security-faq.md","33-security-faq.md","USAGE","Yes","Optional summary","1020","1679471319c375bcf99bbbed67d3d8a08cbe03a3954036f91b8956f4b08a268d"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/34-owasp-security-scorecard.md","34-owasp-security-scorecard.md","VALIDATION","Stub/link if needed","Yes","1294","5688f906739979347bf80135504821904283621c75a040247e6f01e00fd1cfaf"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/35-production-security-posture.md","35-production-security-posture.md","OTHER","Review","Review","14759","2c0c6434d4999c466b83ebc1b5d72aec40ea7e90f6e09db6aeeb1fcd3866d95d"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/36-security-and-quality-assurance-report.md","36-security-and-quality-assurance-report.md","VALIDATION","Stub/link if needed","Yes","8141","8cf8a4e9dcf4283da306fb71ea7a031c178cc30d80d16a571a4cc08cbc625c09"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/37-end-user-license-agreement.md","37-end-user-license-agreement.md","LEGAL","Stub/link if needed","Yes","9966","6dc3ea0b694d5bff84c18172ca4c7f455c408aae42465dc9aaaa25d276d693c8"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/38-liability-disclaimer-and-indemnity.md","38-liability-disclaimer-and-indemnity.md","LEGAL","Stub/link if needed","Yes","8503","ae94f484f0c3de26199358e219ecb52f6609ff7bb018e9a5dfa3bdd0f74d3d9b"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/changelog.md","changelog.md","PACKAGING","Stub/link if needed","Yes","3891","a5d30403fbfe290cbcba7ae9f9130bd036964de736c5650d29ed499d3bec4028"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/index.md","index.md","OTHER","Review","Review","5098","914de30a97ababec667563d724e3c797421e6d7e40ae02595f4b55621a0a8929"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/playbooks/discovery/README.md","README.md","USAGE","Yes","Optional summary","846","28808568b85f783a9596cb454a6188b5001157de0174fc5e152d03572e360bd0"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/asset-command-center/README.md","README.md","OTHER","Review","Review","15035","1760059c086daf94e184d39e71d98eb028294a443a72de33c6402dc0d5973da5"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/legal/EULA.md","EULA.md","LEGAL","Stub/link if needed","Yes","10042","cc2954001f50e7ff267cc21a662181a196ef2f480738012058671d943f8ce055"
"Asset-Command-Centre","customer-docs","Asset-Command-Centre/customer-docs/README.md","README.md","OTHER","Review","Review","815","6f177e0ca0fb48c3be975149b3e196fedec98e28766920bf7bd25ad9c6f53aa8"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/asset-command-center/CONNECTIVITY-ARCHITECTURE-OVERVIEW.md","CONNECTIVITY-ARCHITECTURE-OVERVIEW.md","USAGE","Stub/link if needed","Yes","2803","3db11fc62e0cc31d5ef9094ff820f2933e68cad165affc231f4515f259b8a475"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/asset-command-center/IMPLEMENTATION-PROGRESS.md","IMPLEMENTATION-PROGRESS.md","OTHER","Review","Review","1144","464b63b270e6990b03269c92dd849cf2e9791cdcf71e4bfa6008d903468b83ad"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/asset-command-center/PRODUCT-BACKLOG-ACTION-PLAN.csv","PRODUCT-BACKLOG-ACTION-PLAN.csv","OTHER","Review","Review","7618","a3770016a21da15051e5282efdb07390bbded0ed67a50b2d0a816152e4094e77"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/examples/acc-policy-create-payloads.example.json","acc-policy-create-payloads.example.json","USAGE","Yes","Optional summary","10790","58f022d56ad4f473f8b3c06b221778b91387e80851106a2acef089895b09df21"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/examples/stripe-keygen-policy-map.example.json","stripe-keygen-policy-map.example.json","CONFIG","Yes","Optional extract","1689","eab4dbca320920e9da98cbd009cbc6709736219de8fdb8f76de812ad3a24bad0"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/examples/stripe-keygen-policy-map.main.example.json","stripe-keygen-policy-map.main.example.json","CONFIG","Yes","Optional extract","1519","b79a63fb7cc74e7758a792e7fe1412798eb38d589fcf2eff477d4bb732229539"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/KEYGEN-INTEGRATION-MANUAL-REVIEW.md","KEYGEN-INTEGRATION-MANUAL-REVIEW.md","CONFIG","Yes","Optional extract","23161","1db382b5663937a1cf9bb5f5133907dbc65cc035d3585b358c6e8d1040c63d57"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/LICENSE-EXPIRY-VALIDATION-IMPLEMENTATION.md","LICENSE-EXPIRY-VALIDATION-IMPLEMENTATION.md","LEGAL","Stub/link if needed","Yes","5172","4e4d4a1f6b785546cf60bd7415ca8b352311f60f62b257931f8e1000a5222d5d"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/LICENSING.md","LICENSING.md","LEGAL","Stub/link if needed","Yes","1098","970798f4b7dc7197e338a69e2f85c9b0d29561e5b51cf1435977d792105b9720"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/NVD-API-KEY-ADMIN-SETUP.md","NVD-API-KEY-ADMIN-SETUP.md","INSTALL","Yes","Optional extract","10052","fd3148a6b46f3ca9b1629b595d4623b30a10a6153c6f1f31f1d5a2840b13fc9b"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/NVD-API-KEY-GOVERNANCE.md","NVD-API-KEY-GOVERNANCE.md","CONFIG","Yes","Optional extract","3300","3a9aee7759e80ae1fad87dbe5984ab6491ae23e1fbcc388b4edc9056c00953ee"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/OFFLINE-LICENSING.md","OFFLINE-LICENSING.md","LEGAL","Stub/link if needed","Yes","3050","20a3ad629504d16948bf13f2262e67a6921ebba0f5db44aaf8eaee65cb369759"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/PARAMIKO-DEPENDENCY-BOUNDARY.md","PARAMIKO-DEPENDENCY-BOUNDARY.md","OTHER","Review","Review","2289","cc0e8ef3f8a4afc3a69eb982d1e9033d89795c599c596d890c166dd790355e47"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/RELEASE-READINESS.md","RELEASE-READINESS.md","PACKAGING","Stub/link if needed","Yes","2860","6e37561a7fa6a3826f4f2239385259abbfedf86219b52ce9f45f9b97466e7c38"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/RELEASE-SIGNING.md","RELEASE-SIGNING.md","PACKAGING","Stub/link if needed","Yes","5827","051a5372f6a6357ab4200f862cbc480408a9b31efb2b5e76d7e518e1a836df51"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/REPO-CLOSE-DOWN-CHECKLIST.md","REPO-CLOSE-DOWN-CHECKLIST.md","OTHER","Review","Review","1602","f514712c8d23e75e946b1690a9f69dd101ad85495ad6851ef59f37b369ee875a"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/REPO-RENAME-MIGRATION-CHECKLIST.md","REPO-RENAME-MIGRATION-CHECKLIST.md","OTHER","Review","Review","4822","15ee1da9b17bc397bc062a16f1136217721bb771dbee393d2babb2629c2fdbd5"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/SOURCE-IMPORT-MANIFEST.md","SOURCE-IMPORT-MANIFEST.md","PACKAGING","Stub/link if needed","Yes","1749","e610ae6826716ccc459655c55a18a5e18f0213836bffdeb403d41bb5c0f9b84b"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/TOOLKIT-ARCHITECTURE-WAY-AHEAD.md","TOOLKIT-ARCHITECTURE-WAY-AHEAD.md","OTHER","Stub/link if needed","Yes","9953","7b834c6fd51fcd99f27bf4e1520cb2f2d112846a43788c83f5ddbbaf2bd1c093"
"Asset-Command-Centre","docs","Asset-Command-Centre/docs/TOOLKIT-BRANDING-STANDARD.md","TOOLKIT-BRANDING-STANDARD.md","OTHER","Review","Review","827","10e136abaf18d799e86a04ae67f60004d40977b3b07d92d472e649031bb0477b"
"Asset-Command-Centre","root-doc","Asset-Command-Centre/README.md","README.md","OTHER","Review","Review","3617","a7ed48b4d00423ac0eb951e2b4482e5a867c02ba6f538329d384951e445e4329"
"audit-assurance-node","docs","audit-assurance-node/docs/adapter-contract-tests.md","adapter-contract-tests.md","API","Stub/link if needed","Yes","2438","1ae651ebc8a4203d651296f01824955f8b61349c8c487b14ec5aa750c391f38e"
"audit-assurance-node","docs","audit-assurance-node/docs/adapter-contract.md","adapter-contract.md","API","Stub/link if needed","Yes","1836","c1eecea914ab17d86f3eaac325d425724b327ee66a798492b0ef9786c5658d25"
"audit-assurance-node","docs","audit-assurance-node/docs/adapter-enforcement-notes.md","adapter-enforcement-notes.md","EXECUTION","Product-specific only","Central pattern","1137","1885a42ca4e697a9d364efcd6b2d12c54a42d18d2aaa7cf50e02d05a22d20deb"
"audit-assurance-node","docs","audit-assurance-node/docs/agent-adapter-notes.md","agent-adapter-notes.md","EXECUTION","Product-specific only","Central pattern","1313","a71503882ad10ad0cb1d708f6e85ee3d07d92324093390a56c758b23e1367bb6"
"audit-assurance-node","docs","audit-assurance-node/docs/api-adapter-notes.md","api-adapter-notes.md","API","Stub/link if needed","Yes","1281","ed6f176c8e6cd89b6fe01acb4b8d06e8c1040da8244e82e836914e452b640af2"
"audit-assurance-node","docs","audit-assurance-node/docs/authentication.md","authentication.md","OTHER","Review","Review","1977","99a4130b0499bd8bc8ca7080c565f39248026d0e56784572f34d96c60bb9498b"
"audit-assurance-node","docs","audit-assurance-node/docs/deployment.md","deployment.md","INSTALL","Yes","Optional extract","1960","563dc2be7170692989114e79e60c8ccd19209d6aadb018e8fa5f0311a8b01c5c"
"audit-assurance-node","docs","audit-assurance-node/docs/LICENSING.md","LICENSING.md","LEGAL","Stub/link if needed","Yes","816","5804c53c079ab2e49a70f6f4f34932a8267c3e401d1ea635f76a5ba1b2672de7"
"audit-assurance-node","docs","audit-assurance-node/docs/logging-and-observability.md","logging-and-observability.md","OTHER","Review","Review","3337","62d2675b798e2fdb344b7edec62d939f5db0c477a48bc08f3da996208634a7b1"
"audit-assurance-node","docs","audit-assurance-node/docs/OFFLINE-LICENSING.md","OFFLINE-LICENSING.md","LEGAL","Stub/link if needed","Yes","3174","c48fcef54c7ee58250ddcc221d852a457e0442a923fcc353e91a98f0461977fd"
"audit-assurance-node","docs","audit-assurance-node/docs/parallel-tracing.md","parallel-tracing.md","OTHER","Review","Review","4174","051322088690ad34c02519a93f9700f412a374a612357dd2d400ef682626feab"
"audit-assurance-node","docs","audit-assurance-node/docs/ssh-adapter-notes.md","ssh-adapter-notes.md","EXECUTION","Product-specific only","Central pattern","1208","305626898215003578e57024a9b113899e09fed77681cb417b39436ce75c8071"
"audit-assurance-node","docs","audit-assurance-node/docs/ui-v3-hardening.md","ui-v3-hardening.md","OTHER","Review","Review","3073","7f9467a9228724b988bb2fcfbf3f2788938f733ad7f1dc9eb969880ec44a442c"
"audit-assurance-node","docs","audit-assurance-node/docs/web-runtime-tests.md","web-runtime-tests.md","VALIDATION","Stub/link if needed","Yes","2082","8b2e91a79d3fd010ef81c25f7766b799e592293b7c6be6ad51746080f6094250"
"audit-assurance-node","docs","audit-assurance-node/docs/winrm-adapter-notes.md","winrm-adapter-notes.md","EXECUTION","Product-specific only","Central pattern","1126","f6655acc6ad3b2f01c3d4600683ba9344405df4272ab8b2f629eb552b7c1188d"
"audit-assurance-node","root-doc","audit-assurance-node/README.md","README.md","OTHER","Review","Review","3546","5ecc5bb22f42afe0f6bd78b8c589c26b6411a5e2df65ee1c62e06513ab7d219d"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/.markdownlint.json",".markdownlint.json","OTHER","Review","Review","51","aa089844f8b3f4a4a6db36d93de210bb99eb6b3f5fcee98a53ab6ee23d18c77d"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/01-purpose-and-audience.md","01-purpose-and-audience.md","OTHER","Review","Review","2986","520be4b5d215e95acfaba34d58658527b5003e6e36fcfa880053fe114f70b7fb"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/02-service-overview.md","02-service-overview.md","USAGE","Yes","Optional summary","6122","d1a0cefa3b02107c18fd7d361e0a27c7c81b590b8ec0148f327d2136fb0e8cdb"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/03-roles-and-governance.md","03-roles-and-governance.md","OTHER","Review","Review","3422","037e772dac5d1af871f55ef15ac6f60715a0a996539b9764c6f6bdb860b0718f"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/04-service-transition.md","04-service-transition.md","OTHER","Review","Review","5463","68487f7b1f3983a6806790531a0b7f52ce7f08115ada5753655035def57dd767"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/05-end-user-guide.md","05-end-user-guide.md","USAGE","Yes","Optional summary","6372","c4eaa8f26011fc45a9c75ac5e5a50ac6e58bebd6814da94a003448054042dd36"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/06-administration.md","06-administration.md","OTHER","Review","Review","6069","deaa3290bc169adb061a7a7f05af7da0462bf1f92d69faca737d5e3c44eebbd5"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/07-operations-and-support.md","07-operations-and-support.md","EXECUTION","Product-specific only","Central pattern","5265","203f8ebf9236db58bc8f892b115eb654fa7399e04a7eb21e2b84273d9863ce24"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/08-change-management.md","08-change-management.md","OTHER","Review","Review","3884","294e26904c7f5a364faf14a360d835e565562181591e5b934f4acd8a5db525d4"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/09-security.md","09-security.md","OTHER","Review","Review","6343","2919f5691a10acfa2832b90a4773710d288f7c904d418d2c9e6e79a2c08bda7b"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/10-monitoring-and-reporting.md","10-monitoring-and-reporting.md","USAGE","Yes","Optional summary","4223","cb5b06a46e4e87de4fe5ec0c5fd1a7cbc3392cfeab992a2fef844006a8c50138"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/11-continual-improvement.md","11-continual-improvement.md","OTHER","Review","Review","2681","4a61ea9b99a026e79659db280205304032c8d6f3d810f4f711d0e0a78856f164"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/12-appendices.md","12-appendices.md","OTHER","Review","Review","7656","4692ede36963a63eb1a26a7ef5df1c8ba657f1a3ef3d5f7119030591a659a589"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/13-quick-start-linux-installation.md","13-quick-start-linux-installation.md","INSTALL","Yes","Optional extract","3283","7c50af6b8278175cb82c981ec1abf36460b89c3593574c48b019e664e0b4ce8a"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/14-quick-start-windows-installation.md","14-quick-start-windows-installation.md","INSTALL","Yes","Optional extract","3284","c0d37c96a3030523e02409531ba9b1401fd03efc4bfaa1fba4bcf49b38e2b1b2"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/15-quick-start-agents.md","15-quick-start-agents.md","INSTALL","Yes","Optional extract","5692","dc2ae713943278865661c4c24770289b221e6775d591a0b4d37c650ae8a2f371"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/16-quick-start-api-integration.md","16-quick-start-api-integration.md","INSTALL","Yes","Optional extract","4196","2338d539ba611b5d207f0693b2bccb2203fae8f7f80e4f2b972d6ad6753e0fe2"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/17-quick-start-authentication-integration.md","17-quick-start-authentication-integration.md","INSTALL","Yes","Optional extract","4431","ce67e85d87ee559907038a116167bea0184a00d0bb983c8a9eb17d8b23f0ad84"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/18-quick-start-siem-integration.md","18-quick-start-siem-integration.md","INSTALL","Yes","Optional extract","4146","19a2c52ad8c855413f7ccc32424c44ccdcfa71f8d8f0d94bfd2b6459d4f8d766"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/19-maintenance-patching-and-release-runbook.md","19-maintenance-patching-and-release-runbook.md","EXECUTION","Product-specific only","Central pattern","4608","b3d062d7ad6b893f95b7d581f81a9ef5febf4205534790e44db10b0ef37eae42"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/20-support-engagement-guide.md","20-support-engagement-guide.md","USAGE","Yes","Optional summary","4510","1aa8b8cf1ee9564c13ef21ac7f1d4fb3a17e9ec8eb451c67baf1a11711dd37ce"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/21-api-consumer-and-automation-guide.md","21-api-consumer-and-automation-guide.md","API","Stub/link if needed","Yes","6942","7aff2127a120ce291edb9bbdf4e7d6f594bab5609e13d3913e5c492cd03bd347"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/22-backup-restore-and-disaster-recovery-runbook.md","22-backup-restore-and-disaster-recovery-runbook.md","EXECUTION","Product-specific only","Central pattern","3840","ee0d2e08a5a7c936a4cc321b8455fbaf67989af871323ae632406b90e5b10735"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/23-certificate-and-key-lifecycle-runbook.md","23-certificate-and-key-lifecycle-runbook.md","CONFIG","Yes","Optional extract","4283","3e3ed67e42712d75b1ca08fe921cbe29deec6853bb4dc1c44e0cd817f0b1ed99"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/24-operational-limits-and-known-constraints.md","24-operational-limits-and-known-constraints.md","OTHER","Review","Review","5664","5de04d43075a726ebaf890a2a215c92a603be852db22431bc18c7622a985d125"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/25-security-faq.md","25-security-faq.md","USAGE","Yes","Optional summary","6551","3dc16097d7a1009806af163fabc800fbd90cee19e54dc7f1bf6f55db1acd4d04"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/26-owasp-security-scorecard.md","26-owasp-security-scorecard.md","VALIDATION","Stub/link if needed","Yes","4036","74c21e66f89026beeda41d4f85b66933a7fd992476e4188fa3d41dcb5c7310c8"
"Audit-Tool-","customer-docs","Audit-Tool-/customer-docs/27-login-recovery-and-first-login-reset-runbook.md","27-login-recovery-and-first-login-reset-runbook.md","EXECUTION","Product-specific only","Central pattern","10660","3baab3a830bfa59e8de0c325fc3818e09deaba6a589317fab41f03728e9bbb06"
